ref_date,acct_id,acct_sn,ccy_cd,l_s_type,value_date,opening_bal,closing_bal,inp_type,src_type,upd_userid,upd_datetime
"2022-02-08","752","NAT WEST LONDON","GBP","S","2022-02-07","83515.19","132498.31","0","3","System","2022-02-08 09:00:28"
"2022-02-08","771","BTMU (JPY CLS)","JPY","S","2022-02-08","2811725.00","2811725.00","0","3","System","2022-02-08 09:00:28"
"2022-02-08","781","BTMU LONDON - EUR","EUR","S","2022-02-07","2285.88","2285.88","0","3","System","2022-02-08 09:00:28"
"2022-02-08","790","STANDARD CHART HK","HKD","S","2022-02-07","14161.74","14161.74","0","3","System","2022-02-08 09:00:28"
"2022-02-08","854","JP MORGAN CHASE NY 1","USD","S","2022-02-07","63678.69","63678.69","0","3","System","2022-02-08 09:00:28"
"2022-02-08","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-02-07","0.00","0.00","0","3","System","2022-02-08 09:00:28"
"2022-02-08","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-02-07","0.00","0.00","0","3","System","2022-02-08 09:00:28"
"2022-02-08","902","DEUT BK TR NY 1","USD","S","2022-02-07","8838.34","8838.34","0","3","System","2022-02-08 09:00:28"
"2022-02-08","922","BANKHANDLOWYWS","PLN","S","2022-02-07","47447.65","47447.65","0","3","System","2022-02-08 09:00:28"
"2022-02-08","1025","CITIBANKNY","USD","S","2022-02-07","0.00","0.00","1","0","MirandaM","2022-02-08 09:00:38"
"2022-02-08","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-02-07","0.00","0.00","1","0","MirandaM","2022-02-08 09:01:05"
"2022-02-08","37","FEDNY","USD","S","2022-02-07","0.00","6240198491.27","1","0","MirandaM","2022-02-08 09:01:32"
"2022-02-07","1","DEUTSCHE BK TR NY","USD","L","2022-02-04","152194.68","-121347.91","0","1","System","2022-02-07 09:00:13"
"2022-02-07","4","JP MORGAN CHASE NY","USD","L","2022-02-04","9058.95","9058.95","0","1","System","2022-02-07 09:00:13"
"2022-02-07","7","MUTU NY 41","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:13"
"2022-02-07","8","EUROCLEAR CUST BR","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:13"
"2022-02-07","37","FEDNY","USD","L","2022-02-04","7297683502.67","6562799154.73","0","1","System","2022-02-07 09:00:13"
"2022-02-07","157","MUTB TOKYO ( USD )","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:13"
"2022-02-07","444","MUTB LDN","GBP","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:13"
"2022-02-07","495","SKANDISTOCKHOLM","SEK","L","2022-02-04","134904.40","134904.40","0","1","System","2022-02-07 09:00:13"
"2022-02-07","504","DANSKE BANK COPENH","DKK","L","2022-02-04","25327.31","25327.31","0","1","System","2022-02-07 09:00:13"
"2022-02-07","511","DEN NOR BANK(DNB)","NOK","L","2022-02-04","77172.18","77172.18","0","1","System","2022-02-07 09:00:13"
"2022-02-07","516","WESTPACSYD","AUD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","522","EUROCLEAR CUST BR","JPY","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","547","MUTB TOKYO (JPY)","JPY","L","2022-02-04","407697767.00","378944044.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","590","DEUTSCHFFT","EUR","L","2022-02-04","347386.65","260558.63","0","1","System","2022-02-07 09:00:14"
"2022-02-07","591","EUROCLEAR CUST BR - 1","EUR","L","2022-02-04","1140.76","1140.76","0","1","System","2022-02-07 09:00:14"
"2022-02-07","615","MUTB TOKYO ( EUR )","EUR","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","649","BKOFNZWEL","NZD","L","2022-02-04","12779.08","12779.08","0","1","System","2022-02-07 09:00:14"
"2022-02-07","653","DEVELOP BK SPR SPR","SGD","L","2022-02-04","13417.62","13357.62","0","1","System","2022-02-07 09:00:14"
"2022-02-07","743","BTMU LONDON - GBP","GBP","L","2022-02-04","500.00","500.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","748","RBC TOR (NOSTRO)","CAD","L","2022-02-04","108700.21","108700.21","0","1","System","2022-02-07 09:00:14"
"2022-02-07","752","NAT WEST LONDON","GBP","L","2022-02-04","52802.12","52802.12","0","1","System","2022-02-07 09:00:14"
"2022-02-07","753","BTMU NY","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","771","BTMU (JPY CLS)","JPY","L","2022-02-04","2811725.00","2811725.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","778","EUROCLEAR CUST","CAD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","781","BTMU LONDON - EUR","EUR","L","2022-02-04","2385.88","2385.88","0","1","System","2022-02-07 09:00:14"
"2022-02-07","790","STANDARD CHART HK","HKD","L","2022-02-04","14161.74","14161.74","0","1","System","2022-02-07 09:00:14"
"2022-02-07","791","EUROCLEAR CUST BR - 0","EUR","L","2022-02-04","500.00","500.00","0","1","System","2022-02-07 09:00:14"
"2022-02-07","851","FIRSTRAND BANK LTD","ZAR","L","2022-02-04","9024.06","9024.06","0","1","System","2022-02-07 09:00:14"
"2022-02-07","854","JP MORGAN CHASE NY 1","USD","L","2022-02-04","63678.69","63678.69","0","1","System","2022-02-07 09:00:14"
"2022-02-07","869","BTMU MEXICO","MXN","L","2022-02-04","301050.20","301050.20","0","1","System","2022-02-07 09:00:14"
"2022-02-07","871","JP MORGAN CHASE NY 2","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","877","MUTU NY CUSTEURO(JPY)48","JPY","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","878","MUTU NY CUSTEURO(EUR)48","EUR","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","879","MUTU NY CUSTEUR(USD)48","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","902","DEUT BK TR NY 1","USD","L","2022-02-04","8838.34","8838.34","0","1","System","2022-02-07 09:00:15"
"2022-02-07","922","BANKHANDLOWYWS","PLN","L","2022-02-04","47676.26","47676.26","0","1","System","2022-02-07 09:00:15"
"2022-02-07","924","HSBCHK","CNY","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","930","C S (SWITZERLAND)","CHF","L","2022-02-04","29851.16","29851.16","0","1","System","2022-02-07 09:00:15"
"2022-02-07","1025","CITIBANKNY","USD","L","2022-02-04","0.00","0.00","0","1","System","2022-02-07 09:00:15"
"2022-02-07","1038","STANDARD CHART HK","CNY","L","2022-02-04","50014.21","50014.21","0","1","System","2022-02-07 09:00:15"
"2022-02-07","1207","ANZMEL","AUD","L","2022-02-04","108427.61","108427.61","0","1","System","2022-02-07 09:00:15"
"2022-02-07","1","DEUTSCHE BK TR NY","USD","S","2022-02-04","261275.24","229646.40","0","3","System","2022-02-07 09:00:27"
"2022-02-07","1207","ANZMEL","AUD","S","2022-02-04","108427.61","108427.61","0","3","System","2022-02-07 09:00:27"
"2022-02-07","4","JP MORGAN CHASE NY","USD","S","2022-02-04","9058.95","9058.95","0","3","System","2022-02-07 09:00:27"
"2022-02-07","495","SKANDISTOCKHOLM","SEK","S","2022-02-04","134904.40","134904.40","0","3","System","2022-02-07 09:00:27"
"2022-02-07","504","DANSKE BANK COPENH","DKK","S","2022-02-04","25327.31","25327.31","0","3","System","2022-02-07 09:00:27"
"2022-02-07","547","MUTB TOKYO (JPY)","JPY","S","2022-02-04","407697767.00","378940452.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","590","DEUTSCHFFT","EUR","S","2022-02-04","347386.65","260529.51","0","3","System","2022-02-07 09:00:27"
"2022-02-07","591","EUROCLEAR CUST BR - 1","EUR","S","2022-02-04","1140.76","858.22","0","3","System","2022-02-07 09:00:27"
"2022-02-07","7","MUTU NY 41","USD","S","2022-02-04","0.00","0.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","743","BTMU LONDON - GBP","GBP","S","2022-02-04","500.00","500.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","748","RBC TOR (NOSTRO)","CAD","S","2022-02-04","108700.21","108350.21","0","3","System","2022-02-07 09:00:27"
"2022-02-07","752","NAT WEST LONDON","GBP","S","2022-02-04","83515.19","83515.19","0","3","System","2022-02-07 09:00:27"
"2022-02-07","771","BTMU (JPY CLS)","JPY","S","2022-02-07","2811725.00","2811725.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","781","BTMU LONDON - EUR","EUR","S","2022-02-04","2285.88","2285.88","0","3","System","2022-02-07 09:00:27"
"2022-02-07","854","JP MORGAN CHASE NY 1","USD","S","2022-02-04","63678.69","63678.69","0","3","System","2022-02-07 09:00:27"
"2022-02-07","869","BTMU MEXICO","MXN","S","2022-02-07","301050.20","301050.20","0","3","System","2022-02-07 09:00:27"
"2022-02-07","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-02-04","0.00","0.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-02-04","0.00","0.00","0","3","System","2022-02-07 09:00:27"
"2022-02-07","902","DEUT BK TR NY 1","USD","S","2022-02-04","8838.34","8838.34","0","3","System","2022-02-07 09:00:27"
"2022-02-07","922","BANKHANDLOWYWS","PLN","S","2022-02-04","47447.65","47447.65","0","3","System","2022-02-07 09:00:27"
"2022-02-07","1025","CITIBANKNY","USD","S","2022-02-04","0.00","0.00","1","0","Georgine","2022-02-07 09:01:44"
"2022-02-07","37","FEDNY","USD","S","2022-02-04","0.00","6562799154.73","1","0","Georgine","2022-02-07 09:02:10"
"2022-02-07","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-02-04","0.00","0.00","1","0","Georgine","2022-02-07 09:02:27"
"2022-02-07","653","DEVELOP BK SPR SPR","SGD","S","2022-02-06","13357.62","13357.62","1","0","Georgine","2022-02-07 09:03:12"
"2022-02-07","1038","STANDARD CHART HK","CNY","S","2022-02-05","50014.21","50014.21","1","0","Georgine","2022-02-07 09:03:42"
"2022-02-07","790","STANDARD CHART HK","HKD","S","2022-02-05","14161.74","14161.74","1","0","Georgine","2022-02-07 09:04:01"
"2022-02-04","1","DEUTSCHE BK TR NY","USD","L","2022-02-03","249414.79","152194.68","0","1","System","2022-02-04 09:00:22"
"2022-02-04","4","JP MORGAN CHASE NY","USD","L","2022-02-03","9058.95","9058.95","0","1","System","2022-02-04 09:00:22"
"2022-02-04","7","MUTU NY 41","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","8","EUROCLEAR CUST BR","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","37","FEDNY","USD","L","2022-02-03","7251498450.13","7297683502.67","0","1","System","2022-02-04 09:00:22"
"2022-02-04","157","MUTB TOKYO ( USD )","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","444","MUTB LDN","GBP","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","495","SKANDISTOCKHOLM","SEK","L","2022-02-03","134904.40","134904.40","0","1","System","2022-02-04 09:00:22"
"2022-02-04","504","DANSKE BANK COPENH","DKK","L","2022-02-03","25327.31","25327.31","0","1","System","2022-02-04 09:00:22"
"2022-02-04","511","DEN NOR BANK(DNB)","NOK","L","2022-02-03","77172.18","77172.18","0","1","System","2022-02-04 09:00:22"
"2022-02-04","516","WESTPACSYD","AUD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","522","EUROCLEAR CUST BR","JPY","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","547","MUTB TOKYO (JPY)","JPY","L","2022-02-03","407697767.00","407697767.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","590","DEUTSCHFFT","EUR","L","2022-02-03","351349.21","347386.65","0","1","System","2022-02-04 09:00:22"
"2022-02-04","591","EUROCLEAR CUST BR - 1","EUR","L","2022-02-03","1140.76","1140.76","0","1","System","2022-02-04 09:00:22"
"2022-02-04","615","MUTB TOKYO ( EUR )","EUR","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:22"
"2022-02-04","649","BKOFNZWEL","NZD","L","2022-02-03","12779.08","12779.08","0","1","System","2022-02-04 09:00:22"
"2022-02-04","653","DEVELOP BK SPR SPR","SGD","L","2022-02-03","13417.62","13417.62","0","1","System","2022-02-04 09:00:23"
"2022-02-04","743","BTMU LONDON - GBP","GBP","L","2022-02-03","500.00","500.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","748","RBC TOR (NOSTRO)","CAD","L","2022-02-03","105206.24","108700.21","0","1","System","2022-02-04 09:00:23"
"2022-02-04","752","NAT WEST LONDON","GBP","L","2022-02-03","52802.12","52802.12","0","1","System","2022-02-04 09:00:23"
"2022-02-04","753","BTMU NY","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","771","BTMU (JPY CLS)","JPY","L","2022-02-03","2811725.00","2811725.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","778","EUROCLEAR CUST","CAD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","781","BTMU LONDON - EUR","EUR","L","2022-02-03","2385.88","2385.88","0","1","System","2022-02-04 09:00:23"
"2022-02-04","790","STANDARD CHART HK","HKD","L","2022-02-03","14161.74","14161.74","0","1","System","2022-02-04 09:00:23"
"2022-02-04","791","EUROCLEAR CUST BR - 0","EUR","L","2022-02-03","500.00","500.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","851","FIRSTRAND BANK LTD","ZAR","L","2022-02-03","9024.06","9024.06","0","1","System","2022-02-04 09:00:23"
"2022-02-04","854","JP MORGAN CHASE NY 1","USD","L","2022-02-03","63678.69","63678.69","0","1","System","2022-02-04 09:00:23"
"2022-02-04","869","BTMU MEXICO","MXN","L","2022-02-03","301050.20","301050.20","0","1","System","2022-02-04 09:00:23"
"2022-02-04","871","JP MORGAN CHASE NY 2","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","877","MUTU NY CUSTEURO(JPY)48","JPY","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","878","MUTU NY CUSTEURO(EUR)48","EUR","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","879","MUTU NY CUSTEUR(USD)48","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:23"
"2022-02-04","902","DEUT BK TR NY 1","USD","L","2022-02-03","8838.34","8838.34","0","1","System","2022-02-04 09:00:23"
"2022-02-04","922","BANKHANDLOWYWS","PLN","L","2022-02-03","47676.26","47676.26","0","1","System","2022-02-04 09:00:24"
"2022-02-04","924","HSBCHK","CNY","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:24"
"2022-02-04","930","C S (SWITZERLAND)","CHF","L","2022-02-03","29851.16","29851.16","0","1","System","2022-02-04 09:00:24"
"2022-02-04","1025","CITIBANKNY","USD","L","2022-02-03","0.00","0.00","0","1","System","2022-02-04 09:00:24"
"2022-02-04","1038","STANDARD CHART HK","CNY","L","2022-02-03","50014.21","50014.21","0","1","System","2022-02-04 09:00:24"
"2022-02-04","1207","ANZMEL","AUD","L","2022-02-03","108427.61","108427.61","0","1","System","2022-02-04 09:00:24"
"2022-02-04","1","DEUTSCHE BK TR NY","USD","S","2022-02-03","248011.11","261275.24","0","3","System","2022-02-04 09:00:34"
"2022-02-04","1207","ANZMEL","AUD","S","2022-02-03","108427.61","108427.61","0","3","System","2022-02-04 09:00:34"
"2022-02-04","4","JP MORGAN CHASE NY","USD","S","2022-02-03","9058.95","9058.95","0","3","System","2022-02-04 09:00:34"
"2022-02-04","495","SKANDISTOCKHOLM","SEK","S","2022-02-03","134904.40","134904.40","0","3","System","2022-02-04 09:00:34"
"2022-02-04","504","DANSKE BANK COPENH","DKK","S","2022-02-03","25327.31","25327.31","0","3","System","2022-02-04 09:00:34"
"2022-02-04","590","DEUTSCHFFT","EUR","S","2022-02-03","351290.97","347386.65","0","3","System","2022-02-04 09:00:34"
"2022-02-04","649","BKOFNZWEL","NZD","S","2022-02-04","12779.08","12779.08","0","3","System","2022-02-04 09:00:34"
"2022-02-04","653","DEVELOP BK SPR SPR","SGD","S","2022-02-03","13417.62","13357.62","0","3","System","2022-02-04 09:00:34"
"2022-02-04","7","MUTU NY 41","USD","S","2022-02-03","0.00","0.00","0","3","System","2022-02-04 09:00:34"
"2022-02-04","743","BTMU LONDON - GBP","GBP","S","2022-02-03","500.00","500.00","0","3","System","2022-02-04 09:00:34"
"2022-02-04","748","RBC TOR (NOSTRO)","CAD","S","2022-02-03","105206.24","108700.21","0","3","System","2022-02-04 09:00:34"
"2022-02-04","752","NAT WEST LONDON","GBP","S","2022-02-03","83515.19","83515.19","0","3","System","2022-02-04 09:00:34"
"2022-02-04","771","BTMU (JPY CLS)","JPY","S","2022-02-04","2811725.00","2811725.00","0","3","System","2022-02-04 09:00:34"
"2022-02-04","781","BTMU LONDON - EUR","EUR","S","2022-02-03","2285.88","2285.88","0","3","System","2022-02-04 09:00:34"
"2022-02-04","854","JP MORGAN CHASE NY 1","USD","S","2022-02-03","63678.69","63678.69","0","3","System","2022-02-04 09:00:34"
"2022-02-04","869","BTMU MEXICO","MXN","S","2022-02-03","301050.20","301050.20","0","3","System","2022-02-04 09:00:34"
"2022-02-04","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-02-03","0.00","0.00","0","3","System","2022-02-04 09:00:34"
"2022-02-04","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-02-03","0.00","0.00","0","3","System","2022-02-04 09:00:34"
"2022-02-04","902","DEUT BK TR NY 1","USD","S","2022-02-03","8838.34","8838.34","0","3","System","2022-02-04 09:00:34"
"2022-02-04","922","BANKHANDLOWYWS","PLN","S","2022-02-03","47447.65","47447.65","0","3","System","2022-02-04 09:00:34"
"2022-02-04","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-02-03","0.00","0.00","1","0","MirandaM","2022-02-04 09:01:20"
"2022-02-04","37","FEDNY","USD","S","2022-02-03","0.00","7297683502.67","1","0","MirandaM","2022-02-04 09:01:34"
"2022-02-04","1025","CITIBANKNY","USD","S","2022-02-03","0.00","0.00","1","0","MirandaM","2022-02-04 09:27:46"
"2022-02-03","1","DEUTSCHE BK TR NY","USD","L","2022-02-02","297271.03","249414.79","0","1","System","2022-02-03 09:00:13"
"2022-02-03","4","JP MORGAN CHASE NY","USD","L","2022-02-02","9058.95","9058.95","0","1","System","2022-02-03 09:00:13"
"2022-02-03","7","MUTU NY 41","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","8","EUROCLEAR CUST BR","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","37","FEDNY","USD","L","2022-02-02","7764291459.11","7251498450.13","0","1","System","2022-02-03 09:00:13"
"2022-02-03","157","MUTB TOKYO ( USD )","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","444","MUTB LDN","GBP","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","495","SKANDISTOCKHOLM","SEK","L","2022-02-02","134904.40","134904.40","0","1","System","2022-02-03 09:00:13"
"2022-02-03","504","DANSKE BANK COPENH","DKK","L","2022-02-02","25327.31","25327.31","0","1","System","2022-02-03 09:00:13"
"2022-02-03","511","DEN NOR BANK(DNB)","NOK","L","2022-02-02","77172.18","77172.18","0","1","System","2022-02-03 09:00:13"
"2022-02-03","516","WESTPACSYD","AUD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","522","EUROCLEAR CUST BR","JPY","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","547","MUTB TOKYO (JPY)","JPY","L","2022-02-02","407688767.00","407697767.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","590","DEUTSCHFFT","EUR","L","2022-02-02","352635.02","351349.21","0","1","System","2022-02-03 09:00:13"
"2022-02-03","591","EUROCLEAR CUST BR - 1","EUR","L","2022-02-02","858.23","1140.76","0","1","System","2022-02-03 09:00:13"
"2022-02-03","615","MUTB TOKYO ( EUR )","EUR","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:13"
"2022-02-03","649","BKOFNZWEL","NZD","L","2022-02-02","12779.08","12779.08","0","1","System","2022-02-03 09:00:14"
"2022-02-03","653","DEVELOP BK SPR SPR","SGD","L","2022-02-02","13417.62","13417.62","0","1","System","2022-02-03 09:00:14"
"2022-02-03","743","BTMU LONDON - GBP","GBP","L","2022-02-02","500.00","500.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","748","RBC TOR (NOSTRO)","CAD","L","2022-02-02","105206.24","105206.24","0","1","System","2022-02-03 09:00:14"
"2022-02-03","752","NAT WEST LONDON","GBP","L","2022-02-02","52802.12","52802.12","0","1","System","2022-02-03 09:00:14"
"2022-02-03","753","BTMU NY","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","771","BTMU (JPY CLS)","JPY","L","2022-02-02","2811725.00","2811725.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","778","EUROCLEAR CUST","CAD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","781","BTMU LONDON - EUR","EUR","L","2022-02-02","2385.88","2385.88","0","1","System","2022-02-03 09:00:14"
"2022-02-03","790","STANDARD CHART HK","HKD","L","2022-02-02","14161.74","14161.74","0","1","System","2022-02-03 09:00:14"
"2022-02-03","791","EUROCLEAR CUST BR - 0","EUR","L","2022-02-02","500.00","500.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","851","FIRSTRAND BANK LTD","ZAR","L","2022-02-02","9024.06","9024.06","0","1","System","2022-02-03 09:00:14"
"2022-02-03","854","JP MORGAN CHASE NY 1","USD","L","2022-02-02","63678.08","63678.69","0","1","System","2022-02-03 09:00:14"
"2022-02-03","869","BTMU MEXICO","MXN","L","2022-02-02","301050.20","301050.20","0","1","System","2022-02-03 09:00:14"
"2022-02-03","871","JP MORGAN CHASE NY 2","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","877","MUTU NY CUSTEURO(JPY)48","JPY","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","878","MUTU NY CUSTEURO(EUR)48","EUR","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","879","MUTU NY CUSTEUR(USD)48","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","902","DEUT BK TR NY 1","USD","L","2022-02-02","8838.34","8838.34","0","1","System","2022-02-03 09:00:14"
"2022-02-03","922","BANKHANDLOWYWS","PLN","L","2022-02-02","47676.26","47676.26","0","1","System","2022-02-03 09:00:14"
"2022-02-03","924","HSBCHK","CNY","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","930","C S (SWITZERLAND)","CHF","L","2022-02-02","29853.49","29851.16","0","1","System","2022-02-03 09:00:14"
"2022-02-03","1025","CITIBANKNY","USD","L","2022-02-02","0.00","0.00","0","1","System","2022-02-03 09:00:14"
"2022-02-03","1038","STANDARD CHART HK","CNY","L","2022-02-02","50014.21","50014.21","0","1","System","2022-02-03 09:00:15"
"2022-02-03","1207","ANZMEL","AUD","L","2022-02-02","108427.61","108427.61","0","1","System","2022-02-03 09:00:15"
"2022-02-03","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-02-02","0.00","0.00","1","0","MirandaM","2022-02-03 09:00:18"
"2022-02-03","1","DEUTSCHE BK TR NY","USD","S","2022-02-02","294464.61","248011.11","0","3","System","2022-02-03 09:00:24"
"2022-02-03","1207","ANZMEL","AUD","S","2022-02-02","108427.61","108427.61","0","3","System","2022-02-03 09:00:24"
"2022-02-03","4","JP MORGAN CHASE NY","USD","S","2022-02-02","9058.95","9058.95","0","3","System","2022-02-03 09:00:24"
"2022-02-03","495","SKANDISTOCKHOLM","SEK","S","2022-02-02","134904.40","134904.40","0","3","System","2022-02-03 09:00:24"
"2022-02-03","504","DANSKE BANK COPENH","DKK","S","2022-02-02","25327.31","25327.31","0","3","System","2022-02-03 09:00:24"
"2022-02-03","547","MUTB TOKYO (JPY)","JPY","S","2022-02-02","407688767.00","407697767.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","590","DEUTSCHFFT","EUR","S","2022-02-02","351573.50","351290.97","0","3","System","2022-02-03 09:00:24"
"2022-02-03","591","EUROCLEAR CUST BR - 1","EUR","S","2022-02-02","858.23","1140.76","0","3","System","2022-02-03 09:00:24"
"2022-02-03","649","BKOFNZWEL","NZD","S","2022-02-03","12779.08","12779.08","0","3","System","2022-02-03 09:00:24"
"2022-02-03","7","MUTU NY 41","USD","S","2022-02-02","0.00","0.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","743","BTMU LONDON - GBP","GBP","S","2022-02-02","500.00","500.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","748","RBC TOR (NOSTRO)","CAD","S","2022-02-02","105206.24","105206.24","0","3","System","2022-02-03 09:00:24"
"2022-02-03","752","NAT WEST LONDON","GBP","S","2022-02-02","83515.19","83515.19","0","3","System","2022-02-03 09:00:24"
"2022-02-03","771","BTMU (JPY CLS)","JPY","S","2022-02-03","2811725.00","2811725.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","781","BTMU LONDON - EUR","EUR","S","2022-02-02","2285.88","2285.88","0","3","System","2022-02-03 09:00:24"
"2022-02-03","854","JP MORGAN CHASE NY 1","USD","S","2022-02-02","63678.69","63678.69","0","3","System","2022-02-03 09:00:24"
"2022-02-03","869","BTMU MEXICO","MXN","S","2022-02-02","301050.20","301050.20","0","3","System","2022-02-03 09:00:24"
"2022-02-03","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-02-02","0.00","0.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-02-02","0.00","0.00","0","3","System","2022-02-03 09:00:24"
"2022-02-03","902","DEUT BK TR NY 1","USD","S","2022-02-02","8838.34","8838.34","0","3","System","2022-02-03 09:00:24"
"2022-02-03","922","BANKHANDLOWYWS","PLN","S","2022-02-02","47476.26","47447.65","0","3","System","2022-02-03 09:00:24"
"2022-02-03","37","FEDNY","USD","S","2022-02-02","0.00","7251498450.13","1","0","MirandaM","2022-02-03 09:00:32"
"2022-02-03","1025","CITIBANKNY","USD","S","2022-02-02","0.00","111886.98","1","0","MirandaM","2022-02-03 09:01:00"
"2022-02-02","1","DEUTSCHE BK TR NY","USD","L","2022-02-01","-30738.06","297271.03","0","1","System","2022-02-02 09:00:24"
"2022-02-02","4","JP MORGAN CHASE NY","USD","L","2022-02-01","9058.95","9058.95","0","1","System","2022-02-02 09:00:24"
"2022-02-02","7","MUTU NY 41","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","8","EUROCLEAR CUST BR","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
